# QBopomofo: 教育部重編國語辭典 詞條（freq=1 fallback）
#
# 資料來源：https://github.com/g0v/moedict-data
# 原始字典：教育部《重編國語辭典（修訂本）》
# 原始授權：CC BY-ND 3.0 TW（依教育部解釋，本檔僅取詞條 headword + 注音，不含釋義）
# 萃取方式：tools/extract_moedict.py（與既有 tsi.csv/word.csv/phrases.csv 去重後）
#
# 條目數：89321

朱紫,1,ㄓㄨ ㄗˇ
朱絃,1,ㄓㄨ ㄒㄧㄢˊ
朱耷,1,ㄓㄨ ㄉㄚ
朱脣,1,ㄓㄨ ㄔㄨㄣˊ
朱華,1,ㄓㄨ ㄏㄨㄚˊ
朱蒙,1,ㄓㄨ ㄇㄥˊ
朱蕉,1,ㄓㄨ ㄐㄧㄠ
朱衣,1,ㄓㄨ ㄧ
朱記,1,ㄓㄨ ㄐㄧˋ
朱諾,1,ㄓㄨ ㄋㄨㄛˋ
朱軒,1,ㄓㄨ ㄒㄩㄢ
朱輪,1,ㄓㄨ ㄌㄨㄣˊ
朱邸,1,ㄓㄨ ㄉㄧˇ
朱閣,1,ㄓㄨ ㄍㄜˊ
朱陳,1,ㄓㄨ ㄔㄣˊ
朱雀,1,ㄓㄨ ㄑㄩㄝˋ
朱頂,1,ㄓㄨ ㄉㄧㄥˇ
朱鳥,1,ㄓㄨ ㄋㄧㄠˇ
朱鷺,1,ㄓㄨ ㄌㄨˋ
朱黃,1,ㄓㄨ ㄏㄨㄤˊ
朴刀,1,ㄆㄨˊ ㄉㄠ
朴忠,1,ㄆㄨˊ ㄓㄨㄥ
朴父,1,ㄆㄨˊ ㄈㄨˋ
朴直,1,ㄆㄨˊ ㄓˊ
朴茂,1,ㄆㄨˊ ㄇㄠˋ
朴野,1,ㄆㄨˊ ㄧㄝˇ
朴陋,1,ㄆㄨˊ ㄌㄡˋ
朵殿,1,ㄉㄨㄛˇ ㄉㄧㄢˋ
朵雲,1,ㄉㄨㄛˇ ㄩㄣˊ
朹子,1,ㄑㄧㄡˊ ㄗ˙
朽壤,1,ㄒㄧㄡˇ ㄖㄤˇ
朽爛,1,ㄒㄧㄡˇ ㄌㄢˋ
朽蠹,1,ㄒㄧㄡˇ ㄉㄨˋ
杆影,1,ㄍㄢ ㄧㄥˇ
杇者,1,ㄨ ㄓㄜˇ
杈子,1,ㄔㄚ ㄗˇ
杈子,1,ㄔㄚˋ ㄗ˙
杈枒,1,ㄔㄚ ㄧㄚˊ
杉嶺,1,ㄕㄢ ㄌㄧㄥˇ
杉關,1,ㄕㄢ ㄍㄨㄢ
杌凳,1,ㄨˋ ㄉㄥˋ
杌子,1,ㄨˋ ㄗ˙
李下,1,ㄌㄧˇ ㄒㄧㄚˋ
李冰,1,ㄌㄧˇ ㄅㄧㄥ
李唐,1,ㄌㄧˇ ㄊㄤˊ
李善,1,ㄌㄧˇ ㄕㄢˋ
李廣,1,ㄌㄧˇ ㄍㄨㄤˇ
李成,1,ㄌㄧˇ ㄔㄥˊ
李昉,1,ㄌㄧˇ ㄈㄤˇ
李杜,1,ㄌㄧˇ ㄉㄨˋ
李濟,1,ㄌㄧˇ ㄐㄧˋ
李牧,1,ㄌㄧˇ ㄇㄨˋ
李璟,1,ㄌㄧˇ ㄐㄧㄥˇ
李登,1,ㄌㄧˇ ㄉㄥ
李益,1,ㄌㄧˇ ㄧˋ
李紈,1,ㄌㄧˇ ㄨㄢˊ
李膺,1,ㄌㄧˇ ㄧㄥ
李舟,1,ㄌㄧˇ ㄓㄡ
李賀,1,ㄌㄧˇ ㄏㄜˋ
李邕,1,ㄌㄧˇ ㄩㄥ
李陵,1,ㄌㄧˇ ㄌㄧㄥˊ
李靖,1,ㄌㄧˇ ㄐㄧㄥˋ
杏實,1,ㄒㄧㄥˋ ㄕˊ
杏月,1,ㄒㄧㄥˋ ㄩㄝˋ
杏梅,1,ㄒㄧㄥˋ ㄇㄟˊ
杏紅,1,ㄒㄧㄥˋ ㄏㄨㄥˊ
杏脯,1,ㄒㄧㄥˋ ㄈㄨˇ
杏臉,1,ㄒㄧㄥˋ ㄌㄧㄢˇ
杏靨,1,ㄒㄧㄥˋ ㄧㄝˋ
材人,1,ㄘㄞˊ ㄖㄣˊ
材伎,1,ㄘㄞˊ ㄐㄧˋ
材兒,1,ㄘㄞˊ ㄦˊ
材器,1,ㄘㄞˊ ㄑㄧˋ
材官,1,ㄘㄞˊ ㄍㄨㄢ
材幹,1,ㄘㄞˊ ㄍㄢˋ
材木,1,ㄘㄞˊ ㄇㄨˋ
材武,1,ㄘㄞˊ ㄨˇ
材藝,1,ㄘㄞˊ ㄧˋ
村俗,1,ㄘㄨㄣ ㄙㄨˊ
村務,1,ㄘㄨㄣ ㄨˋ
村塢,1,ㄘㄨㄣ ㄨˋ
村學,1,ㄘㄨㄣ ㄒㄩㄝˊ
村廝,1,ㄘㄨㄣ ㄙ
村強,1,ㄘㄨㄣ ㄐㄧㄤˋ
村書,1,ㄘㄨㄣ ㄕㄨ
村校,1,ㄘㄨㄣ ㄒㄧㄠˋ
村歌,1,ㄘㄨㄣ ㄍㄜ
村氣,1,ㄘㄨㄣ ㄑㄧˋ
村沙,1,ㄘㄨㄣ ㄕㄚ
村潑,1,ㄘㄨㄣ ㄆㄛ
村牛,1,ㄘㄨㄣ ㄋㄧㄡˊ
村疃,1,ㄘㄨㄣ ㄊㄨㄢˇ
村紂,1,ㄘㄨㄣ ㄓㄡˋ
村虔,1,ㄘㄨㄣ ㄑㄧㄢˊ
村郎,1,ㄘㄨㄣ ㄌㄤˊ
村野,1,ㄘㄨㄣ ㄧㄝˇ
村錢,1,ㄘㄨㄣ ㄑㄧㄢˊ
村閒,1,ㄘㄨㄣ ㄒㄧㄢˊ
杓倈,1,ㄕㄠˊ ㄌㄞˊ
杕杜,1,ㄉㄧˋ ㄉㄨˋ
杖履,1,ㄓㄤˋ ㄌㄩˇ
杖屨,1,ㄓㄤˋ ㄐㄩˋ
杖戟,1,ㄓㄤˋ ㄐㄧˇ
杖斷,1,ㄓㄤˋ ㄉㄨㄢˋ
杖期,1,ㄓㄤˋ ㄐㄧ
杖策,1,ㄓㄤˋ ㄘㄜˋ
杖錢,1,ㄓㄤˋ ㄑㄧㄢˊ
杖限,1,ㄓㄤˋ ㄒㄧㄢˋ
杖頭,1,ㄓㄤˋ ㄊㄡˊ
杜佑,1,ㄉㄨˋ ㄧㄡˋ
杜宇,1,ㄉㄨˋ ㄩˇ
杜牧,1,ㄉㄨˋ ㄇㄨˋ
杜蘅,1,ㄉㄨˋ ㄏㄥˊ
杜諫,1,ㄉㄨˋ ㄐㄧㄢˋ
杜陵,1,ㄉㄨˋ ㄌㄧㄥˊ
杞天,1,ㄑㄧˇ ㄊㄧㄢ
杞憂,1,ㄑㄧˇ ㄧㄡ
杞柳,1,ㄑㄧˇ ㄌㄧㄡˇ
杞梁,1,ㄑㄧˇ ㄌㄧㄤˊ
杞梓,1,ㄑㄧˇ ㄗˇ
束修,1,ㄕㄨˋ ㄒㄧㄡ
束帛,1,ㄕㄨˋ ㄅㄛˊ
束甲,1,ㄕㄨˋ ㄐㄧㄚˇ
束素,1,ㄕㄨˋ ㄙㄨˋ
束線,1,ㄕㄨˋ ㄒㄧㄢˋ
束芻,1,ㄕㄨˋ ㄔㄨˊ
束薪,1,ㄕㄨˋ ㄒㄧㄣ
束身,1,ㄕㄨˋ ㄕㄣ
束錦,1,ㄕㄨˋ ㄐㄧㄣˇ
束阨,1,ㄕㄨˋ ㄜˋ
杠人,1,ㄍㄤˋ ㄖㄣˊ
杠梁,1,ㄍㄤ ㄌㄧㄤˊ
杠轂,1,ㄍㄤ ㄍㄨˇ
杪小,1,ㄇㄧㄠˇ ㄒㄧㄠˇ
杪忽,1,ㄇㄧㄠˇ ㄏㄨ
杪秋,1,ㄇㄧㄠˇ ㄑㄧㄡ
杭剪,1,ㄏㄤˊ ㄐㄧㄢˇ
杭子,1,ㄏㄤˊ ㄗ˙
杭菊,1,ㄏㄤˊ ㄐㄩˊ
杯圈,1,ㄅㄟ ㄑㄩㄢ
杯墊,1,ㄅㄟ ㄉㄧㄢˋ
杯杓,1,ㄅㄟ ㄕㄠˊ
杯棬,1,ㄅㄟ ㄑㄩㄢ
杯渡,1,ㄅㄟ ㄉㄨˋ
杯湯,1,ㄅㄟ ㄊㄤ
杯珓,1,ㄅㄟ ㄐㄧㄠˋ
杯筊,1,ㄅㄟ ㄐㄧㄠˇ
杯箸,1,ㄅㄟ ㄓㄨˋ
杯臺,1,ㄅㄟ ㄊㄞˊ
杯茗,1,ㄅㄟ ㄇㄧㄥˇ
杯行,1,ㄅㄟ ㄒㄧㄥˊ
杯酌,1,ㄅㄟ ㄓㄨㄛˊ
杯鍋,1,ㄅㄟ ㄍㄨㄛ
杯麵,1,ㄅㄟ ㄇㄧㄢˋ
東丁,1,ㄉㄨㄥ ㄉㄧㄥ
東下,1,ㄉㄨㄥ ㄒㄧㄚˋ
東主,1,ㄉㄨㄥ ㄓㄨˇ
東人,1,ㄉㄨㄥ ㄖㄣˊ
東作,1,ㄉㄨㄥ ㄗㄨㄛˋ
東司,1,ㄉㄨㄥ ㄙ
東君,1,ㄉㄨㄥ ㄐㄩㄣ
東壁,1,ㄉㄨㄥ ㄅㄧˋ
東夥,1,ㄉㄨㄥ ㄏㄨㄛˇ
東家,1,ㄉㄨㄥ ㄐㄧㄚ˙
東干,1,ㄉㄨㄥ ㄍㄢ
東床,1,ㄉㄨㄥ ㄔㄨㄤˊ
東廁,1,ㄉㄨㄥ ㄘㄜˋ
東廂,1,ㄉㄨㄥ ㄒㄧㄤ
東望,1,ㄉㄨㄥ ㄨㄤˋ
東朝,1,ㄉㄨㄥ ㄔㄠˊ
東歸,1,ㄉㄨㄥ ㄍㄨㄟ
東淨,1,ㄉㄨㄥ ㄐㄧㄥˋ
東漸,1,ㄉㄨㄥ ㄐㄧㄢ
東皇,1,ㄉㄨㄥ ㄏㄨㄤˊ
東皋,1,ㄉㄨㄥ ㄍㄠ
東籬,1,ㄉㄨㄥ ㄌㄧˊ
東觀,1,ㄉㄨㄥ ㄍㄨㄢˋ
東越,1,ㄉㄨㄥ ㄩㄝˋ
東郭,1,ㄉㄨㄥ ㄍㄨㄛ
東閣,1,ㄉㄨㄥ ㄍㄜˊ
東隅,1,ㄉㄨㄥ ㄩˊ
東階,1,ㄉㄨㄥ ㄐㄧㄝ
東顧,1,ㄉㄨㄥ ㄍㄨˋ
東首,1,ㄉㄨㄥ ㄕㄡˇ
杲杲,1,ㄍㄠˇ ㄍㄠˇ
杳冥,1,ㄧㄠˇ ㄇㄧㄥˊ
杳杳,1,ㄧㄠˇ ㄧㄠˇ
杳漫,1,ㄧㄠˇ ㄇㄢˋ
杳眇,1,ㄧㄠˇ ㄇㄧㄠˇ
杷推,1,ㄆㄚˊ ㄊㄨㄟ
杷沙,1,ㄆㄚˊ ㄕㄚ
杼軸,1,ㄓㄨˋ ㄓㄡˊ
松丘,1,ㄙㄨㄥ ㄑㄧㄡ
松喬,1,ㄙㄨㄥ ㄑㄧㄠˊ
松子,1,ㄙㄨㄥ ㄗˇ
松嶺,1,ㄙㄨㄥ ㄌㄧㄥˇ
松明,1,ㄙㄨㄥ ㄇㄧㄥˊ
松毛,1,ㄙㄨㄥ ㄇㄠˊ
松漠,1,ㄙㄨㄥ ㄇㄛˋ
松煤,1,ㄙㄨㄥ ㄇㄟˊ
松球,1,ㄙㄨㄥ ㄑㄧㄡˊ
松瓤,1,ㄙㄨㄥ ㄖㄤˊ
松紋,1,ㄙㄨㄥ ㄨㄣˊ
松蕈,1,ㄙㄨㄥ ㄒㄩㄣˋ
松蕊,1,ㄙㄨㄥ ㄖㄨㄟˇ
松蘿,1,ㄙㄨㄥ ㄌㄨㄛˊ
松風,1,ㄙㄨㄥ ㄈㄥ
松鶴,1,ㄙㄨㄥ ㄏㄜˋ
板主,1,ㄅㄢˇ ㄓㄨˇ
板僵,1,ㄅㄢˇ ㄐㄧㄤ
板刀,1,ㄅㄢˇ ㄉㄠ
板刷,1,ㄅㄢˇ ㄕㄨㄚ
板呎,1,ㄅㄢˇ ㄔˇ
板塊,1,ㄅㄢˇ ㄎㄨㄞˋ
板屋,1,ㄅㄢˇ ㄨ
板岩,1,ㄅㄢˇ ㄧㄢˊ
板巾,1,ㄅㄢˇ ㄐㄧㄣ
板強,1,ㄅㄢˇ ㄑㄧㄤˊ
板手,1,ㄅㄢˇ ㄕㄡˇ
板搭,1,ㄅㄢˇ ㄉㄚ
板板,1,ㄅㄢˇ ㄅㄢˇ
板根,1,ㄅㄢˇ ㄍㄣ
板死,1,ㄅㄢˇ ㄙˇ
板沓,1,ㄅㄢˇ ㄊㄚˋ
板油,1,ㄅㄢˇ ㄧㄡˊ
板煙,1,ㄅㄢˇ ㄧㄢ
板瓦,1,ㄅㄢˇ ㄨㄚˇ
板眼,1,ㄅㄢˇ ㄧㄢˇ
板築,1,ㄅㄢˇ ㄓㄨˊ
板腐,1,ㄅㄢˇ ㄈㄨˇ
板踏,1,ㄅㄢˇ ㄊㄚˋ
板輿,1,ㄅㄢˇ ㄩˊ
板銼,1,ㄅㄢˇ ㄘㄨㄛˋ
板錄,1,ㄅㄢˇ ㄌㄨˋ
板闥,1,ㄅㄢˇ ㄊㄚˋ
板障,1,ㄅㄢˇ ㄓㄤˋ
板魚,1,ㄅㄢˇ ㄩˊ
板鼓,1,ㄅㄢˇ ㄍㄨˇ
构肆,1,ㄍㄡ ㄙˋ
枇杷,1,ㄆㄧˊ ㄆㄚ˙
枉屈,1,ㄨㄤˇ ㄑㄩ
枉斷,1,ㄨㄤˇ ㄉㄨㄢˋ
枉橈,1,ㄨㄤˇ ㄋㄠˊ
枉道,1,ㄨㄤˇ ㄉㄠˋ
枉駕,1,ㄨㄤˇ ㄐㄧㄚˋ
枋子,1,ㄈㄤ ㄗ˙
枋頭,1,ㄈㄤ ㄊㄡˊ
枌榆,1,ㄈㄣˊ ㄩˊ
析居,1,ㄒㄧ ㄐㄩ
析析,1,ㄒㄧ ㄒㄧ
析理,1,ㄒㄧ ㄌㄧˇ
析薪,1,ㄒㄧ ㄒㄧㄣ
析解,1,ㄒㄧ ㄐㄧㄝˇ
析酲,1,ㄒㄧ ㄔㄥˊ
析骨,1,ㄒㄧ ㄍㄨˇ
枓栱,1,ㄉㄡˇ ㄍㄨㄥˇ
枕塊,1,ㄓㄣˋ ㄎㄨㄞˋ
枕心,1,ㄓㄣˇ ㄒㄧㄣ
枕榻,1,ㄓㄣˇ ㄊㄚˋ
枕腕,1,ㄓㄣˋ ㄨㄢˋ
枕頭,1,ㄓㄣˇ ㄊㄡ˙
枕髁,1,ㄓㄣˇ ㄎㄜ
林型,1,ㄌㄧㄣˊ ㄒㄧㄥˊ
林投,1,ㄌㄧㄣˊ ㄊㄡˊ
林浪,1,ㄌㄧㄣˊ ㄌㄤˋ
林濤,1,ㄌㄧㄣˊ ㄊㄠ
林琅,1,ㄌㄧㄣˊ ㄌㄤˊ
林白,1,ㄌㄧㄣˊ ㄅㄞˊ
林籟,1,ㄌㄧㄣˊ ㄌㄞˋ
林紓,1,ㄌㄧㄣˊ ㄕㄨ
林苑,1,ㄌㄧㄣˊ ㄩㄢˋ
林薄,1,ㄌㄧㄣˊ ㄅㄛˊ
林藪,1,ㄌㄧㄣˊ ㄙㄡˇ
林衣,1,ㄌㄧㄣˊ ㄧ
林逋,1,ㄌㄧㄣˊ ㄅㄨ
林郎,1,ㄌㄧㄣˊ ㄌㄤˊ
林離,1,ㄌㄧㄣˊ ㄌㄧˊ
林麓,1,ㄌㄧㄣˊ ㄌㄨˋ
枘鑿,1,ㄖㄨㄟˋ ㄗㄨㄛˋ
枚乘,1,ㄇㄟˊ ㄔㄥˊ
枚卜,1,ㄇㄟˊ ㄅㄨˇ
枚枚,1,ㄇㄟˊ ㄇㄟˊ
枚皋,1,ㄇㄟˊ ㄍㄠ
果乾,1,ㄍㄨㄛˇ ㄍㄢ
果勁,1,ㄍㄨㄛˇ ㄐㄧㄥˋ
果桌,1,ㄍㄨㄛˇ ㄓㄨㄛ
果洛,1,ㄍㄨㄛˇ ㄌㄨㄛˋ
果海,1,ㄍㄨㄛˇ ㄏㄞˇ
果爾,1,ㄍㄨㄛˇ ㄦˇ
果王,1,ㄍㄨㄛˇ ㄨㄤˊ
果粉,1,ㄍㄨㄛˇ ㄈㄣˇ
果臝,1,ㄍㄨㄛˇ ㄌㄨㄛˇ
果若,1,ㄍㄨㄛˇ ㄖㄨㄛˋ
果蓏,1,ㄍㄨㄛˇ ㄌㄨㄛˇ
果足,1,ㄍㄨㄛˇ ㄗㄨˊ
果醋,1,ㄍㄨㄛˇ ㄘㄨˋ
果食,1,ㄍㄨㄛˇ ㄕˊ
果餌,1,ㄍㄨㄛˇ ㄦˇ
果饌,1,ㄍㄨㄛˇ ㄓㄨㄢˋ
果點,1,ㄍㄨㄛˇ ㄉㄧㄢˇ
枝官,1,ㄓ ㄍㄨㄢ
枝指,1,ㄑㄧˊ ㄓˇ
枝接,1,ㄓ ㄐㄧㄝ
枝杈,1,ㄓ ㄔㄚ
枝柯,1,ㄓ ㄎㄜ
枝梢,1,ㄓ ㄕㄠ
枝梧,1,ㄓ ㄨˊ
枝棲,1,ㄓ ㄑㄧ
枝蔓,1,ㄓ ㄇㄢˋ
枝解,1,ㄓ ㄐㄧㄝˇ
枝辭,1,ㄓ ㄘˊ
枝針,1,ㄓ ㄓㄣ
枯旱,1,ㄎㄨ ㄏㄢˋ
枯樁,1,ㄎㄨ ㄓㄨㄤ
枯澀,1,ㄎㄨ ㄙㄜˋ
枯瘠,1,ㄎㄨ ㄐㄧˊ
枯礬,1,ㄎㄨ ㄈㄢˊ
枯禪,1,ㄎㄨ ㄔㄢˊ
枯窘,1,ㄎㄨ ㄐㄩㄥˇ
枯索,1,ㄎㄨ ㄙㄨㄛˇ
枯萎,1,ㄎㄨ ㄨㄟ
枯魚,1,ㄎㄨ ㄩˊ
枲麻,1,ㄒㄧˇ ㄇㄚˊ
枳實,1,ㄓˇ ㄕˊ
枳棘,1,ㄓˇ ㄐㄧˊ
枳椇,1,ㄐㄧˇ ㄐㄩˇ
枳殼,1,ㄓˇ ㄎㄜˊ
枳首,1,ㄐㄧˇ ㄕㄡˇ
枵然,1,ㄒㄧㄠ ㄖㄢˊ
架弄,1,ㄐㄧㄚˋ ㄋㄨㄥ˙
架式,1,ㄐㄧㄚˋ ㄕ˙
架田,1,ㄐㄧㄚˋ ㄊㄧㄢˊ
架落,1,ㄐㄧㄚˋ ㄌㄨㄛˋ
架閣,1,ㄐㄧㄚˋ ㄍㄜˊ
枷板,1,ㄐㄧㄚ ㄅㄢˇ
枷梢,1,ㄐㄧㄚ ㄕㄠ
枷號,1,ㄐㄧㄚ ㄏㄠˋ
枸櫞,1,ㄐㄩˇ ㄩㄢˊ
枸醬,1,ㄐㄩˇ ㄐㄧㄤˋ
枸骨,1,ㄍㄡˇ ㄍㄨˇ
枹木,1,ㄅㄠ ㄇㄨˋ
枹鼓,1,ㄈㄨˊ ㄍㄨˇ
柄任,1,ㄅㄧㄥˇ ㄖㄣˋ
柄子,1,ㄅㄧㄥˇ ㄗ˙
柄用,1,ㄅㄧㄥˇ ㄩㄥˋ
柄臣,1,ㄅㄧㄥˇ ㄔㄣˊ
柅杜,1,ㄋㄧˇ ㄉㄨˋ
柏克,1,ㄅㄛˊ ㄎㄜˋ
柏子,1,ㄅㄛˊ ㄗ˙
柏府,1,ㄅㄛˊ ㄈㄨˇ
柏濩,1,ㄅㄛˊ ㄏㄨㄛˋ
柏翳,1,ㄅㄛˊ ㄧˋ
柏臺,1,ㄅㄛˊ ㄊㄞˊ
柏舟,1,ㄅㄛˊ ㄓㄡ
柏酒,1,ㄅㄛˊ ㄐㄧㄡˇ
柏金,1,ㄅㄛˊ ㄐㄧㄣ
柏頓,1,ㄅㄛˊ ㄉㄨㄣˋ
柏高,1,ㄅㄛˊ ㄍㄠ
某乙,1,ㄇㄡˇ ㄧˇ
某個,1,ㄇㄡˇ ㄍㄜˋ
某等,1,ㄇㄡˇ ㄉㄥˇ
某舍,1,ㄇㄡˇ ㄕㄜˋ
柑果,1,ㄍㄢ ㄍㄨㄛˇ
染人,1,ㄖㄢˇ ㄖㄣˊ
染化,1,ㄖㄢˇ ㄏㄨㄚˋ
染干,1,ㄖㄢˇ ㄍㄢ
染渲,1,ㄖㄢˇ ㄒㄩㄢˋ
染畫,1,ㄖㄢˇ ㄏㄨㄚˋ
染習,1,ㄖㄢˇ ㄒㄧˊ
染翰,1,ㄖㄢˇ ㄏㄢˋ
染革,1,ㄖㄢˇ ㄍㄜˊ
柔克,1,ㄖㄡˊ ㄎㄜˋ
柔嘉,1,ㄖㄡˊ ㄐㄧㄚ
柔懦,1,ㄖㄡˊ ㄋㄨㄛˋ
柔握,1,ㄖㄡˊ ㄨㄛˋ
柔日,1,ㄖㄡˊ ㄖˋ
柔柯,1,ㄖㄡˊ ㄎㄜ
柔條,1,ㄖㄡˊ ㄊㄧㄠˊ
柔毫,1,ㄖㄡˊ ㄏㄠˊ
柔然,1,ㄖㄡˊ ㄖㄢˊ
柔翰,1,ㄖㄡˊ ㄏㄢˋ
柔舌,1,ㄖㄡˊ ㄕㄜˊ
柔荑,1,ㄖㄡˊ ㄊㄧˊ
柔遠,1,ㄖㄡˊ ㄩㄢˇ
柘枝,1,ㄓㄜˋ ㄓ
柘漿,1,ㄓㄜˋ ㄐㄧㄤ
柘絲,1,ㄓㄜˋ ㄙ
柘黃,1,ㄓㄜˋ ㄏㄨㄤˊ
柞蠶,1,ㄗㄨㄛˋ ㄘㄢˊ
查學,1,ㄔㄚˊ ㄒㄩㄝˊ
查實,1,ㄔㄚˊ ㄕˊ
查拳,1,ㄔㄚˊ ㄑㄩㄢˊ
查捕,1,ㄔㄚˊ ㄅㄨˇ
查果,1,ㄓㄚ ㄍㄨㄛˇ
查某,1,ㄔㄚˊ ㄇㄡˇ
查梨,1,ㄓㄚ ㄌㄧˊ
查沙,1,ㄓㄚ ㄕㄚ
查甫,1,ㄔㄚˊ ㄈㄨˇ
查盤,1,ㄔㄚˊ ㄆㄢˊ
查處,1,ㄔㄚˊ ㄔㄨˇ
查裹,1,ㄓㄚ ㄍㄨㄛˇ
查詰,1,ㄔㄚˊ ㄐㄧㄝˊ
查邊,1,ㄔㄚˊ ㄅㄧㄢ
查體,1,ㄔㄚˊ ㄊㄧˇ
柧棱,1,ㄍㄨ ㄌㄥˊ
柯人,1,ㄎㄜ ㄖㄣˊ
柯盟,1,ㄎㄜ ㄇㄥˊ
柯駕,1,ㄎㄜ ㄐㄧㄚˋ
柰何,1,ㄋㄞˋ ㄏㄜˊ
柰苑,1,ㄋㄞˋ ㄩㄢˋ
柱國,1,ㄓㄨˋ ㄍㄨㄛˊ
柱杖,1,ㄓㄨˋ ㄓㄤˋ
柱科,1,ㄓㄨˋ ㄎㄜ
柱臣,1,ㄓㄨˋ ㄔㄣˊ
柳字,1,ㄌㄧㄡˇ ㄗˋ
柳安,1,ㄌㄧㄡˇ ㄢ
柳宿,1,ㄌㄧㄡˇ ㄒㄧㄡˋ
柳眼,1,ㄌㄧㄡˇ ㄧㄢˇ
柳線,1,ㄌㄧㄡˇ ㄒㄧㄢˋ
柳腔,1,ㄌㄧㄡˇ ㄑㄧㄤ
柳衙,1,ㄌㄧㄡˇ ㄧㄚˊ
柳開,1,ㄌㄧㄡˇ ㄎㄞ
柳青,1,ㄌㄧㄡˇ ㄑㄧㄥ
柳骨,1,ㄌㄧㄡˇ ㄍㄨˇ
柳體,1,ㄌㄧㄡˇ ㄊㄧˇ
柳鶯,1,ㄌㄧㄡˇ ㄧㄥ
柴寮,1,ㄔㄞˊ ㄌㄧㄠˊ
柴市,1,ㄔㄞˊ ㄕˋ
柴房,1,ㄔㄞˊ ㄈㄤˊ
柴望,1,ㄔㄞˊ ㄨㄤˋ
柴木,1,ㄔㄞˊ ㄇㄨˋ
柴桑,1,ㄔㄞˊ ㄙㄤ
柴棘,1,ㄔㄞˊ ㄐㄧˊ
柴榮,1,ㄔㄞˊ ㄖㄨㄥˊ
柴毀,1,ㄔㄞˊ ㄏㄨㄟˇ
柴水,1,ㄔㄞˊ ㄕㄨㄟˇ
柴火,1,ㄔㄞˊ ㄏㄨㄛ˙
柴瘠,1,ㄔㄞˊ ㄐㄧˊ
柴窯,1,ㄔㄞˊ ㄧㄠˊ
柴胡,1,ㄔㄞˊ ㄏㄨˊ
柴荊,1,ㄔㄞˊ ㄐㄧㄥ
柴車,1,ㄔㄞˊ ㄔㄜ
柴雞,1,ㄔㄞˊ ㄐㄧ
柴頭,1,ㄔㄞˊ ㄊㄡ˙
柵子,1,ㄓㄚˋ ㄗ˙
柷敔,1,ㄓㄨˋ ㄩˇ
柿漆,1,ㄕˋ ㄑㄧ
栒虡,1,ㄒㄩㄣˊ ㄐㄩˋ
栓塞,1,ㄕㄨㄢ ㄙㄜˋ
栓皮,1,ㄕㄨㄢ ㄆㄧˊ
栖息,1,ㄒㄧ ㄒㄧˊ
栖栖,1,ㄒㄧ ㄒㄧ
栖身,1,ㄒㄧ ㄕㄣ
栗喇,1,ㄌㄧˋ ㄌㄚ˙
栗尾,1,ㄌㄧˋ ㄨㄟˇ
栗慄,1,ㄌㄧˋ ㄌㄧˋ
栗暴,1,ㄌㄧˋ ㄅㄠˋ
栗栗,1,ㄌㄧˋ ㄌㄧˋ
栗烈,1,ㄌㄧˋ ㄌㄧㄝˋ
栗爆,1,ㄌㄧˋ ㄅㄠˋ
栗碌,1,ㄌㄧˋ ㄌㄨˋ
栗苞,1,ㄌㄧˋ ㄅㄠ˙
栗薪,1,ㄌㄧˋ ㄒㄧㄣ
栗鑿,1,ㄌㄧˋ ㄗㄨㄛˋ
栙䉶,1,ㄒㄧㄤˊ ㄕㄨㄤ
栝樓,1,ㄍㄨㄚ ㄌㄡˊ
栟柑,1,ㄅㄧㄥ ㄍㄢ
栟櫚,1,ㄅㄧㄥ ㄌㄩˊ
校人,1,ㄐㄧㄠˋ ㄖㄣˊ
校尉,1,ㄐㄧㄠˋ ㄨㄟˋ
校書,1,ㄐㄧㄠˋ ㄕㄨ
校獵,1,ㄐㄧㄠˋ ㄌㄧㄝˋ
校理,1,ㄐㄧㄠˋ ㄌㄧˇ
校綴,1,ㄐㄧㄠˋ ㄓㄨㄟˋ
校計,1,ㄐㄧㄠˋ ㄐㄧˋ
校訪,1,ㄒㄧㄠˋ ㄈㄤˇ
校運,1,ㄒㄧㄠˋ ㄩㄣˋ
校點,1,ㄐㄧㄠˋ ㄉㄧㄢˇ
栩然,1,ㄒㄩˇ ㄖㄢˊ
株塊,1,ㄓㄨ ㄎㄨㄞˋ
株戮,1,ㄓㄨ ㄌㄨˋ
株林,1,ㄓㄨ ㄌㄧㄣˊ
栲膠,1,ㄎㄠˇ ㄐㄧㄠ
栳栳,1,ㄌㄠˇ ㄌㄠˇ
栳樟,1,ㄌㄠˇ ㄓㄤ
栴檀,1,ㄓㄢ ㄊㄢˊ
核傘,1,ㄏㄜˊ ㄙㄢˇ
核四,1,ㄏㄜˊ ㄙˋ
核型,1,ㄏㄜˊ ㄒㄧㄥˊ
核塵,1,ㄏㄜˊ ㄔㄣˊ
核批,1,ㄏㄜˊ ㄆㄧ
核桃,1,ㄏㄜˊ ㄊㄠ˙
核派,1,ㄏㄜˊ ㄆㄞˋ
核苷,1,ㄏㄜˊ ㄍㄢ
核閱,1,ㄏㄜˊ ㄩㄝˋ
根刷,1,ㄍㄣ ㄕㄨㄚ
根勘,1,ㄍㄣ ㄎㄢ
根原,1,ㄍㄣ ㄩㄢˊ
根問,1,ㄍㄣ ㄨㄣˋ
